Mfr PartNumber,GBWP (kHz),Supply Current (uA),GBWP/uA,min_voltage,max_voltage
LT1499IS#TRPBF,10500,1800,5.8333333333,2.2,36
LT1499HS#TRPBF,10500,1800,5.8333333333,2.2,36
LT1499HS#PBF,10500,1800,5.8333333333,2.2,36
LT1498MPS8#PBF,10500,1800,5.8333333333,2.2,36
LT1498MPS8#TRPBF,10500,1800,5.8333333333,2.2,36
LMV771MGX/NOPB,3500,600,5.8333333333,2.7,5.5
LMV772MMX/NOPB,3500,600,5.8333333333,2.7,5.5
SM73308MG/NOPB,3500,600,5.8333333333,2.7,5.5
SM73308MGX/NOPB,3500,600,5.8333333333,2.7,5.5
LMV772QMMX/NOPB,3500,600,5.8333333333,2.7,5.5
LMV772QMM/NOPB,3500,600,5.8333333333,2.7,5.5
OPA337UA/2K5,3000,525,5.7142857143,2.7,5.5
OPA337EA/250,3000,525,5.7142857143,2.7,5.5
OPA2337EA/250,3000,525,5.7142857143,2.7,5.5
OPA2337UA,3000,525,5.7142857143,2.7,5.5
OPA2337UA/2K5,3000,525,5.7142857143,2.7,5.5
OPA337UA,3000,525,5.7142857143,2.7,5.5
OPA337PA,3000,525,5.7142857143,2.7,5.5
OPA2337PA,3000,525,5.7142857143,2.7,5.5
OPA337NA/250,3000,525,5.7142857143,2.7,5.5
OPA337NA/3K,3000,525,5.7142857143,2.7,5.5
OPA337EA/2K5,3000,525,5.7142857143,2.7,5.5
OPA337EA/2K5G4,3000,525,5.7142857143,2.7,5.5
OPA337NA/3KG4,3000,525,5.7142857143,2.7,5.5
OPA337UA/2K5G4,3000,525,5.7142857143,2.7,5.5
OPA337NA/250G4,3000,525,5.7142857143,2.7,5.5
OPA337EA/250G4,3000,525,5.7142857143,2.7,5.5
OPA337UAG4,3000,525,5.7142857143,2.7,5.5
OPA2337EA/3KG4,3000,525,5.7142857143,2.7,5.5
OPA2337UA/2K5G4,3000,525,5.7142857143,2.7,5.5
OPA2337EA/3K,3000,525,5.7142857143,2.7,5.5
OPA2337EA/250G4,3000,525,5.7142857143,2.7,5.5
OPA2337UAG4,3000,525,5.7142857143,2.7,5.5
OPA337PAG4,3000,525,5.7142857143,2.7,5.5
OPA2337PAG4,3000,525,5.7142857143,2.7,5.5
LT1783IS5#TRMPBF,1300,230,5.652173913,2.5,18
LT1783HS5#TRMPBF,1300,230,5.652173913,2.5,18
LT1783CS5#TR,1300,230,5.652173913,2.5,18
LT1783CS5#TRPBF,1300,230,5.652173913,2.5,18
LT1783CS5#TRMPBF,1300,230,5.652173913,2.5,18
LT1783CS5#TRM,1300,230,5.652173913,2.5,18
LT1783CS6#TR,1300,230,5.652173913,2.5,18
LT1783CS6#TRPBF,1300,230,5.652173913,2.5,18
